device,latency,packet_loss,cpu,memory,bandwidth,interface_errors,traffic
R2,22.17571911257231,0.43165630528751886,38.643436616538324,47.584506904665105,55.01279218689579,2,92.0334737640572
R3,34.743172542195666,0.42006133417776326,59.04148856525735,67.44740699704958,30.742507597668837,1,96.61257084582134
R4,29.89594023057475,0.43147056840738296,57.253431743211685,41.5939460729764,34.17520854815014,0,40.298370122678065
R1,15.169405080142424,0.10713829723964108,46.26603902785608,62.756890944773176,41.19416022184433,0,98.22828038875191
R2,16.03016330027208,0.5176626057212315,38.58158857068424,45.567720613141496,46.26372902603623,2,77.94307701014486
R3,20.047988259702425,0.3301496974996905,45.09892081752125,65.79095254450658,32.557591023136325,0,72.68030079983221
R4,28.85574445776594,0.8656617283710131,50.133438902123764,63.23774336830037,48.01434057998755,0,86.32762516072617
R1,19.22230721349714,0.4327371540297664,44.6551325652556,49.09051819050886,34.83538362380281,2,50.04219122029383
R2,30.61565169605977,0.4799866143794851,38.580884196412256,46.84139871485278,47.59652819474394,2,43.865068244825665
R3,32.26304638234759,0.4114723798980121,42.04974153625075,59.90499842505849,50.44632654498627,0,88.09420179356871
R4,25.42482233587953,0.706513651031703,36.751985053468104,52.32291607242862,67.5440984102259,2,71.80955577847908
R1,32.48961601177225,0.6206802498937987,51.40704900787148,43.22680349000196,39.00093988229328,0,64.54165220859255
R2,23.247842323224607,0.7110508764206332,41.03491805053256,54.092711543341295,48.74296430780234,1,68.05691937984128
R3,29.386113742060434,0.06356783026330737,59.851583763381576,56.6877595342183,62.17169634093644,2,69.01006539005425
R4,21.251357260380416,0.3521487255282286,55.815192823869225,59.59171250497376,62.48823528857802,0,88.16879765987682
R1,22.866990317844092,0.9185133976109532,59.884572513113724,65.33553063149503,31.750123381849665,1,91.9748677313371
R2,34.37532872092512,0.44668524088332484,33.93831746630556,59.79529275729086,37.041803844078956,2,56.854216025034695
R3,30.64278450351683,0.22339652799053267,55.14317455283229,67.6533836545081,30.096954860695323,0,78.16272944595639
R4,23.33103866508889,0.7745714844817374,51.19149738252527,69.98146946540726,34.48747555361131,0,97.04328344383956
R1,25.359972095999225,0.09762747467117017,42.57820809980342,49.718125100536334,41.22541608883144,2,64.36933095892256
R2,24.476814046250084,0.36085446344736394,56.192004519256244,65.35953822886522,30.062471362291316,1,89.65199895436456
R3,21.781753016909633,0.2392912422182073,59.99159050275844,66.5813311584228,32.09993737803546,2,75.9812965928967
R4,22.935927795867897,0.6230565161772704,49.54287768104667,49.346707592697115,37.09646627684636,0,68.95022059684442
R1,16.713309608443353,0.19722863096529897,43.42137566118806,67.26047012006929,69.93904111227698,0,72.17302692692684
R2,23.896731027168745,0.3575715342827249,48.550765156273144,59.7524720179986,67.70557679890472,1,66.52039200331211
R3,22.050406285555827,0.9243570572301786,30.560601820009527,50.097396063437365,64.00102906093832,0,47.922680395384766
R4,27.37241842925974,0.7454194898895758,54.45923651807645,54.63698263246274,50.63183120890035,2,45.02593412249074
R1,19.182338618143277,0.9094472745267982,49.4845675474767,40.99273704267103,44.72489630043822,1,95.54023869042234
R2,25.168655637455352,0.8481139059551115,44.60477524665157,46.63149541757733,35.794148858710194,1,54.940223435499306
R3,19.5133137718879,0.09610786611875932,47.52517482373028,63.161723255989244,69.5592330195859,2,92.24688660303661
R4,28.073475875964284,0.94363436456479,57.42128673482283,43.198276809106936,62.0872429062174,0,59.923861274790625
R1,27.797253175883277,0.9407258268593994,34.68116210208939,46.269748595527595,56.12740814231395,0,53.4295802632679
R2,25.118927662486005,0.47657035083610966,48.35933183835372,63.867092401334084,44.5941438106466,1,77.03648436297617
R3,28.53191261007819,0.22773043047853658,45.63676461294172,55.41857249697415,45.71950262174916,2,74.79745345997998
R4,18.015724228148166,0.19998639255844575,45.08622659788966,65.0446305499147,39.86358755800399,1,42.85494891833538
R1,30.51646324096506,0.07009393117327445,57.49380204578359,55.16167615647325,60.86473328087443,1,53.31832140971136
R2,20.48748502905852,0.102737298748516,44.55620714056266,67.66086088858718,63.54508853423059,2,98.12005242602001
R3,20.346833070394386,0.3335972370922554,37.55415530606571,52.425092204076996,55.81656111417622,0,76.45404772638017
R4,33.48751870154334,0.21908223253095727,58.31526492451802,66.82197139484741,59.1263105323159,2,58.11242557784293
R1,20.486478506673862,0.6968777601988053,42.95144812213532,47.784967402826005,61.93127747470906,2,95.11600351932225
R2,28.929033455075295,0.024489089840607936,49.76452201374963,53.45623464854217,34.069857762091296,1,90.37421907333024
R3,16.122929328944192,0.8573708722585782,59.12798761842644,59.38182761438151,40.93573152400463,0,45.48996218229766
R4,18.515192788540617,0.6971863315273639,52.849406533870074,61.17967412059325,57.454195406930396,2,94.95012313324139
R1,20.277446745145593,0.25090639163844675,34.1632639836899,56.38358390896278,51.50379554867576,0,60.01756426125725
R2,24.14079483861193,0.08876236557881845,50.065717781332,41.1840261867336,62.21120546109419,0,98.94477821216914
R3,15.145841389666653,0.5883367704034406,57.90421486861906,61.45310808131532,52.701036612610565,0,83.26974213904937
R4,26.88229396726829,0.7426704786085251,53.86441299893279,56.63551084563596,56.54515747361431,0,62.82153725297859
R1,19.681809419446346,0.18391343115040948,49.28237936928725,56.36413845546139,42.99734649381498,2,65.8417042632749
R2,20.416869035821673,0.15057062059347104,31.155833104077274,57.04562920210622,55.62279852244078,1,88.12163975160175
R3,33.23020940842605,0.08673205376871862,46.33173830013419,63.05025338087093,35.6558323698076,0,74.24873763166168
R4,21.49982051313853,0.8457381015858378,35.727271130814216,67.44148769797388,35.91669936278634,1,95.21512209329431
R1,30.262291497645574,0.04073474770988028,55.46153817509959,62.556180532974956,39.313388572426135,2,99.33054500506184
R2,24.766351371765776,0.7011334644967905,42.0547818343677,53.4367965074294,45.81580637499857,2,76.69349714794663
R3,15.364963290672392,0.06440127956369734,35.62136737082762,49.74060580725836,58.757752041277,2,72.3605884205537
R4,31.414276767369373,0.4707360056390556,48.95463987792979,41.445563122952755,66.23381783257892,2,89.6073204097201
R1,19.270686458639396,0.4341722135044658,49.787401774114194,48.37152979494563,34.327968190010075,2,63.34087403838282
R2,27.454903573064268,0.6009569837749805,51.63524892169198,46.88661794677896,66.71940403193466,0,52.142122846506844
R3,16.217412258825625,0.43986783245492844,47.00223050379711,45.29548542060412,55.30359125679687,2,92.87825560270537
R4,26.686714489179213,0.2791562483824066,30.506153287314863,59.39790399282765,65.69947876103494,0,53.756456576943606
R1,20.66253817301255,0.18297429773930562,54.99145610949508,61.365826979839625,57.0980055317484,0,62.868719966643766
R2,17.56323305667085,0.5327392879276748,55.65725365538994,46.935933507480726,45.96693297703602,0,61.4712170807294
R3,22.837935350661816,0.691734773070411,51.66147096202563,47.47613823951692,63.14826100270632,0,91.01477273325094
R4,25.887113913092808,0.5800867457884017,38.418118607264915,62.49967189392518,39.23587047207813,0,46.58985377121716
R1,34.524397047420976,0.5437260393680815,52.405036942399505,62.315746501116735,32.39586466505444,2,47.26321389095915
R2,21.110346804414498,0.7059850307770387,34.15660841190397,40.05925754368164,45.47070622566936,0,84.91012253178872
R3,26.061190913691565,0.5383954443,48.409705933273564,67.52622618258528,49.74860670647916,1,89.43163508335567
R4,21.63743956505633,0.1940969987551434,55.63091107956362,58.13659125815016,43.794781966240485,0,92.1291676156334
R1,25.43811252607472,0.8734066066915491,37.09990962496683,66.29847017530753,38.97727812747138,2,40.264215572486954
R2,20.072408505189802,0.10222652046905101,44.9099606458348,60.814368116492005,63.25682940979934,2,62.084133637693604
R3,15.165170334347993,0.19381562565523325,41.84325121458959,48.2391819730131,62.328708848049175,2,72.29022404395957
R4,21.578062781964768,0.14817445696291542,47.740256124300146,67.00312959615076,57.15917355875598,1,94.99686772972886
R1,18.259288922275395,0.08791715074469864,45.387581758273484,57.70361870808974,47.07702832962221,2,99.05340114444553
R2,26.224526762709466,0.8896164464402372,35.016947850425474,59.23190092818405,68.97392939963277,2,43.878000589057926
R3,21.28641449009877,0.8292756154502797,35.68219075026485,40.37031118346799,58.82352984133656,2,46.103523094931546
R4,28.676547668552793,0.05792103275371985,40.58990382699133,54.813019056493474,53.36667454169417,2,49.99693783951012
R1,16.51653896036857,0.3394738959841471,58.96198192631468,60.3738209544491,57.068103126607284,1,58.829748583410634
R2,20.251520816618985,0.221432042811187,54.18001716987408,54.950205422503245,65.83407626030743,2,75.41468540151448
R3,31.471327150065704,0.24409264989208856,51.93759986782099,61.84507235243589,47.75018818834552,0,90.91828635045951
R4,30.556062089892077,0.5774934569347797,47.36257763754769,41.403684608282575,49.05481451648966,1,79.82457078043586
R1,20.115377244797372,0.5851566142720397,38.03919388386585,57.070865984274526,57.186149145329324,0,70.45124757563413
R2,24.354098690263335,0.6576804102008589,58.16122829472237,64.46033704752604,53.34348217884778,2,99.0511069916102
R3,16.628373730907217,0.43658396314355397,37.29174587803205,61.162199158440146,34.43363075003671,0,77.52487971641526
R4,16.567975368040155,0.43555301430790216,46.07153926580931,69.21758410597766,31.243948393202594,1,76.62364451474967
R1,30.933921245704674,0.0908746177358265,39.54502741066811,43.10191636647639,48.96760695140782,1,40.50385573074394
R2,21.372347395201672,0.5862062403726936,53.0078179277169,52.36336711970384,41.70779450412663,0,60.916343334887785
R3,19.3383923668587,0.4557244426573437,30.58948595016088,47.60650597077296,56.22240813481736,0,79.88665476798218
R4,17.697861539867098,0.9032859611311765,31.95402843080537,51.3545676015693,54.273846720864256,0,82.02356288801934
R1,33.552230977427456,0.33071308365095287,46.469854566057194,50.3203839792737,60.68032771733198,1,59.105549085454946
R2,17.470738498584396,0.802599831138553,52.8960655731628,55.1794260131404,52.28755726885939,1,85.8314989030754
R3,24.63821649309019,0.8797175788110535,58.912842914071234,53.668062242301055,56.761435443753854,2,76.76098992701405
R4,30.47159905903934,0.6004027614035206,53.92017470127306,55.57917629242335,31.097534567820325,0,47.09472097914783
R1,28.79362828640501,0.4250724170727799,53.75086349978791,59.051063614950685,54.620901628480794,1,58.74410259835455
R2,30.40479791665863,0.3061898271529059,44.54015979260754,69.67113856962196,42.40814271753318,0,67.42885022967633
R3,26.831199247796977,0.8361495982248809,41.630268279048686,56.23710327032647,49.938322448182916,0,51.09356051947493
R4,29.1705375082081,0.935303037112099,31.58690291918892,63.113716361028764,60.6673868839147,0,82.85043358218807
R1,30.952970964401217,0.014007977309523634,32.01287410368097,44.65640713307512,63.71313330080078,0,41.76067753754646
R2,32.35253257935916,0.4679843144264445,48.452161394734105,55.674778134775735,68.91985667884785,0,54.68077631981135
R3,22.983672782001694,0.6710121952375797,56.07769939443855,65.00657323477978,33.8251443965525,0,66.51902678065231
R4,28.436891277530485,0.8030837990110665,43.424945395717316,42.53672408107296,54.01156707800208,2,51.53738665054993
R1,17.201566535625933,0.45414776082140085,42.43340993645442,50.14603614775356,35.160131542823706,1,91.35021389517686
R2,19.352547459344443,0.616067534127781,40.730046485028694,59.25245018946773,48.648734021307185,1,81.09452650187905
R3,26.582107439326787,0.7896179158562089,43.72719565936812,57.960310315605014,66.30021572725629,1,55.585509076956455
R4,19.39604712791675,0.8136265600605102,47.50136985276426,50.26082507201719,32.6022146361741,0,77.65775724080093
R1,22.612809232689578,0.32227872645681377,31.825593220315213,63.5244009307363,44.57994412876815,0,96.99986092422108
R2,15.678542565064506,0.45076234790859293,31.432290333674995,64.02215655976815,50.40888527972222,0,91.77737844845623
R3,34.28219239196181,0.8702695594441759,38.54872791801808,42.82419490081842,57.21599371320556,2,84.05120171737872
R4,32.785512901681,0.48876254596486723,40.426412027463115,59.99871980819451,53.8572779304848,1,61.9795246919903
R1,17.91064366473085,0.8602215441575991,56.636033245928765,56.606817511451325,30.894182178671215,2,52.24612591690747
R2,31.464843817821396,0.7369212586024887,47.700015663098576,47.24885975936877,43.613295813286,0,75.5237529833405
R3,30.80339539145507,0.3511402429178284,32.52724435586984,50.06632376079029,43.83960381627786,2,64.2331124290955
R4,22.153263349599097,0.11485761828336816,50.83205175260059,57.169793333025865,52.26975516492442,2,40.64405003197371
R1,21.301046099325855,0.6031112645750345,58.74910384825829,52.46710690911525,38.67897958989012,0,92.45320610823711
R2,15.323755357773479,0.4956314803669487,40.23822007148562,54.5796793409115,61.65662598006575,1,87.6273307079078
R3,31.344649100182483,0.4700233307102293,53.33458072472064,49.657645855974394,32.655227989785594,0,96.35439488546217
R4,26.120769788252993,0.13668457671566114,44.43386582680795,42.8759883792944,57.51237749147605,2,94.87463575504425
R1,15.20784636492383,0.605585616416329,39.84462542646521,68.22759299255866,57.66504645413218,0,55.13863014817113
R2,30.67201288977072,0.017899867917015033,44.029536266048815,68.0822036577343,53.0876918640341,2,46.66234511051397
R3,28.97376265196463,0.3816969019220684,55.80449509191463,48.90041588642137,53.35925921302578,2,84.7063268565804
R4,29.919668525724845,0.3239753319429769,30.812821594021546,50.872846492957436,55.455495632116715,1,45.93387325672335
R1,23.074778586478644,0.7000172276673676,54.806280061644124,67.80078188044935,53.10974711101051,2,69.64308537394044
R2,18.850283062236354,0.16817924235222204,32.99198274718784,49.922164695642614,68.32009099674823,0,71.10943145845087
R3,25.040012839068503,0.2801776587576682,53.12945635186145,45.72642231971835,30.31119547114993,1,59.20173165122224
R4,19.94712790403085,0.2758204233692422,52.0008760531569,54.193118610803204,61.08105710474786,0,93.04429766009466
R1,17.501885403309313,0.42988915562665786,52.95089774873023,61.5717806908428,34.84273137854774,1,62.81312670453281
R2,23.359838131777316,0.8942744355982697,50.44507267335298,44.8480424506914,55.11315084967224,2,68.71557233322801
R3,16.239992039241674,0.9495290138353725,47.2143326637856,68.71059901940447,47.20650481818723,0,83.33805729210746
R4,15.507709695146207,0.06417150432260832,34.8570453083766,61.61622262123612,47.5943016978124,1,77.37116724882532
R1,24.56933726311547,0.9096748732373227,52.92400521036297,47.46697723129794,44.629171369351496,0,98.33128976384918
R2,33.07847470257271,0.5305026357695237,30.23188893364796,55.44101403321037,30.2454974241839,2,84.93890456833574
R3,24.353757095212632,0.6617017786644221,47.95338936138316,61.763157605231456,60.38464541894383,2,50.12683780964643
R4,25.834600415497345,0.36525488140974816,52.438472135235884,67.56722299548883,50.46751641436359,1,62.174959659431785
R1,34.73117491805339,0.25085568468170905,30.88370337628997,40.53891942485461,52.597226434776445,1,52.76133881695932
R2,18.499749521588317,0.5536455213385265,30.76859708246735,45.5491602072094,35.06377280997625,2,94.66082288261069
R3,22.095907929917427,0.7896988723960677,32.93622365512942,55.10273882026464,53.21864377778881,2,43.31535253913371
R4,24.94109805106624,0.5377537785163211,56.15448543781149,47.80291995552692,64.91900256797396,0,92.53674293443243
R1,17.546996387241183,0.9823594443981725,48.76560607272858,64.99320433132128,37.5299459936558,0,64.59445718645046
R2,22.566322237655562,0.21766034346455676,57.95128139495893,64.78193114961582,35.658770101389464,1,96.62843917521086
R3,26.656513379872727,0.5995453337115028,56.03309653984718,49.122694131528355,33.88092525300414,1,42.6344121588564
R4,29.774074010056175,0.5591942121254796,59.39043611675632,56.345462680883195,36.516938300029395,2,62.83329364984343
R1,24.978366280553523,0.49460497376503687,37.2246676266996,50.29634042202299,61.51522223215706,1,40.487486626055
R2,21.730409657261475,0.6971529674544024,33.4184349359249,55.958612099776495,37.38775191106366,0,91.79225524485446
R3,19.248582148280093,0.13768771387321144,31.26099888480519,40.75457556396769,48.81757551831765,2,87.57218144004939
R4,19.33224252387982,0.04503137359613418,42.44680552634152,46.11154554872396,61.6577209805148,2,88.5974223432206
R1,16.049376121279394,0.8651711715949029,58.3061918214757,46.96608967177457,60.93563224147421,2,42.582152717715914
R2,26.93135875703249,0.15779007780321552,51.32376065933696,43.73890079360548,38.7520765985269,0,69.9093845911198
R3,32.23036335533446,0.07043293846984855,37.01086227775468,57.28542563656338,52.656671547342796,1,88.85615183869183
R4,32.22099363121976,0.40060601341861235,53.33209199901314,53.92904305912527,51.35618899616528,2,44.934899259921444
R1,26.78857374737491,0.4118647474248597,39.33216340392521,53.07713664965321,38.507915046514654,1,77.35613861259648
R2,24.647133058813345,0.8069075620145457,38.25897258112269,67.99568046732855,66.59192759363441,2,88.41448950491258
R3,26.972515484631437,0.7665995010679322,46.30827464902055,41.77744584485262,41.59127339986789,2,61.98454017068582
R4,34.175844006565704,0.20236457862808632,34.10988212925491,42.63937429436527,62.44281384679725,1,42.228212581017885
R1,24.258131649962074,0.19099368804188432,31.57720166440975,48.506502801171415,37.20579659616087,2,74.44722377693101
R2,33.11466579217614,0.4493416848615913,56.35861428669309,52.88528896466475,44.39485357495966,1,89.2041846509333
R3,22.90936583407465,0.6576922257404815,58.59857475981147,48.64815054608166,62.540349596133034,1,43.672230783194735
R4,32.49517915052931,0.08491470849367755,50.644302401065765,50.26361643439223,64.1899435413382,0,88.71497370969382
R1,24.8767438031537,0.10264116728475736,46.61185675431359,42.424403164870995,52.110689367887424,1,98.71006074682509
R2,18.266171538640677,0.8120933588452257,49.6911866934619,67.07442259484175,61.199210858023925,0,50.59767233203742
R3,21.173737498278445,0.9588918200876617,43.48622741003357,61.52073212778104,51.35362247483525,1,56.873045954434374
R4,24.846827325032592,0.6261701615005054,59.63091259661903,51.21948501356137,46.471264865469614,2,73.34790702472255
R1,25.842648328648252,0.21159438557728893,55.99443373915862,66.64299160012439,37.509966436815375,1,47.539647018112696
R2,25.414752010647494,0.6434341499615303,42.30989145397302,50.906155435266,64.65808012881772,2,74.3913268571857
R3,32.95316239841001,0.20017351293702557,52.67365370103762,42.82273281472438,31.93693600946034,2,80.81609629453396
R4,17.49317673613532,0.5842662047812053,47.89993093171467,61.16981819547216,67.71823959167452,2,93.51275370307901
R1,21.546648103841783,0.7315688816023593,36.6346028261883,53.90036206748045,53.27226692655724,1,95.10758214391225
R2,20.49490982351212,0.5321396454289022,55.2419466971283,56.814533585562714,42.54366354172286,1,43.47381918491241
R3,15.063248819217643,0.07660913207545794,43.67261526021122,48.13505269601912,68.82074493261103,1,73.83414696671113
R4,25.041059136051615,0.3488426052460585,54.73960430312691,56.68522977624187,52.103076929073524,1,67.09557961371604
R1,17.952964374020585,0.09038185714944258,49.79795704091974,42.440857918164305,62.05927486363336,0,88.14463376371646
R2,30.010852256825583,0.7168263257976187,30.761011837452585,53.85804288692961,37.191355591417825,1,75.83825727808258
R3,17.365884823693207,0.2768814016015876,32.919771201839225,52.213459148307265,68.55893853474166,0,56.84257438531337
R4,21.11384987553894,0.26077359403493594,35.62849488278957,49.925022564650874,37.29926123447935,0,57.244017841189816
R1,29.0901540884636,0.12148308519861395,51.38752075547659,56.83772217325779,67.44874589864847,0,98.34413385365697
R2,26.740269642290876,0.8931542459430863,38.824725238270354,69.33016834710315,36.56683774575219,0,65.23451980686586
R3,34.92870721227314,0.805452811507168,32.520432355830515,53.544714507843295,35.077237816423214,0,79.90948175222258
R4,17.03769181529964,0.5145491449444124,50.92249800330036,45.76264389524422,61.7121471753944,2,59.556132557238904
R1,26.563973112940076,0.6761176598202057,32.31110661478682,66.22794841891465,68.08544992105554,0,90.89811261453252
R2,31.286493889844802,0.5727088343003297,36.27564296481677,60.03080920477811,60.8563248943491,2,43.18465030179978
R3,20.384104933329613,0.20161555323317137,45.31333767188596,43.03311501202675,48.823766832393204,0,49.366221288700046
R4,27.794289779741973,0.7503844647142269,57.595071053945844,52.884195129430005,36.024573086076536,0,75.00422463363202
R1,23.63017805785212,0.15962297931057778,56.53069079686102,44.49435033807021,31.585826120810886,0,75.47838431085854
R2,20.60479498837598,0.39602864213845246,59.92954553202601,53.377797023197374,46.03547020922387,2,67.07259671098934
R3,31.368112122555296,0.3938126950652526,58.04448324692558,48.23207590448283,66.52436066674133,0,78.27378332861765
R4,23.161671921306706,0.9344472458364275,36.92046817356707,60.61845840847332,54.56920290454183,1,46.43622317232779
R1,30.942168858704242,0.9103161143679275,57.93464066400813,46.39969847081329,42.581598873985854,2,59.847120974354205
R2,20.69516642429259,0.9167686158332351,42.98814827880934,48.594053096560785,60.184805144528056,1,42.40364276583044
R3,22.66134419155025,0.2902649226775911,44.676664369138564,55.362322298057244,51.99918973310801,1,95.65033563924746
R4,34.79461522862478,0.6602635891517269,47.08916062960831,57.70925537659044,67.60558969840731,2,80.95340535031374
R1,33.0456120115742,0.49417538341330913,36.32908943268796,49.69675505366003,51.83817698385066,2,87.0981787735008
R2,34.81564985233324,0.4139777217570628,54.011306952820206,45.193471330617534,63.51934675827987,2,67.7333104198988
R3,18.91851544111067,0.41678680926842226,49.615462779767526,65.86364642707724,59.486926940914685,2,60.82592504804323
R4,26.41520007128717,0.8655320651906004,33.507582683467255,47.45891259961895,30.628831519842443,0,93.43487304799551
R1,22.344618635854243,0.38352291952653994,40.562093320875604,69.87418710559172,59.44692889515898,2,70.32680888381476
R2,23.814853465167552,0.4430310525652281,56.03850176078653,42.37167251665498,54.72381056645985,1,78.84037009615813
R3,33.21173308693051,0.6173018623810177,40.4654619963572,61.098357842310186,32.75498860783378,1,87.5240043888544
R4,31.470245975561802,0.4201228157867787,58.316824390188856,60.92656174994663,40.674441599800716,2,59.33110962911215
R1,25.83704375067956,0.39889032103369126,56.7781059505214,40.087213770335794,46.22715493927359,1,56.69749125953339
R2,33.73725200479744,0.9409490441654601,48.476849723169934,43.68795755024311,46.04540723931129,0,66.77580283467549
R3,30.944750419205555,0.05077935281336865,39.42926973873607,51.39206886631795,57.44686719408743,2,80.90798610136316
R4,26.059453284663896,0.19851912616166967,35.53094942853242,62.72558735511311,61.2516620813606,1,90.46874686048483
R1,15.385273300753926,0.13208542241309296,37.24504245412581,40.53661302631427,61.66778123317246,1,64.82851796764473
R2,16.370005488867264,0.2583825993473844,33.97812155994831,51.63652038910854,32.55666728364007,1,49.305751809932275
R3,33.622426479447924,0.9333332137828966,46.6092328622797,62.57874221143745,31.75372372673438,2,72.81170545535844
R4,28.38347200033119,0.11267196334951135,39.575089891044925,48.23036099393216,30.18080944017301,1,46.30447528243623
R1,34.64910628014153,0.0494721855489596,39.57344451687509,58.19200629966464,61.76180413522354,0,57.69291409041436
R2,19.76235897195843,0.4736114481997872,58.94181782460251,47.79059140788803,67.45588462743086,0,80.95041302132984
R3,17.270446510420292,0.32741459140443796,47.29134798391762,42.59004421867408,42.974118748700484,1,92.74569645313541
R4,22.644198789665065,0.32853617957243364,40.36698754070039,52.73296079700634,64.50725078759297,0,70.32732189596645
R1,29.063868487210726,0.9543820467928742,51.52684704282605,43.969708807040874,38.845202385055345,0,76.50803171322521
R2,22.41768772979728,0.0023340180411158817,40.382433198651874,67.20413683772244,39.67859079336711,1,42.78841890894354
R3,34.520283923059694,0.7091767153784324,36.945256850325364,48.958862797603494,43.742395568026694,2,49.15049106435936
R4,34.69041892424531,0.3888624066371843,50.33447305908393,46.87676937862206,42.52368206768807,2,86.71187680133579
R1,27.567231165298413,0.8676411166298075,48.0616320154677,66.16259291362117,46.71581673561131,2,81.63214412322284
R2,23.54088789566728,0.7338229278594357,56.315721090977746,40.029851682544965,35.94300732983199,2,97.39497953661632
R3,21.99766326662056,0.763579091751346,44.47875384218224,50.02458281692209,32.671025380379525,0,93.17827273286008
R4,28.211231906038336,0.7770023080919845,30.856132255031444,69.64161970409236,69.22235023223914,2,77.43671023306412
R1,30.54478547789721,0.44235341994837374,36.851764257705526,60.004778021468134,41.14831241136886,0,58.68631315540687
R2,28.49554008347806,0.15441780014906148,52.413985834382586,53.924017135160625,49.957403146922374,2,59.235414067452645
R3,30.445665464779466,0.15921195562376522,30.280095211567048,61.16750376318973,63.49572676465667,2,64.31751751302694
R4,25.6278812015669,0.6687747154810895,52.270447458147025,51.07406776709589,35.87315098059197,2,80.05252316704781
R1,28.848000172528216,0.8325922408683786,35.56343774396234,40.62116666262428,67.09518162326829,0,94.11542516738679
R2,23.74653259511809,0.3352546709407447,33.98295848596497,54.319912012321524,50.343859211507834,0,55.4889088163343
R3,31.767212764631285,0.5618824608833808,56.07099121431213,48.34644255841937,39.54773707443043,2,77.49951271026111
R4,25.135885370662454,0.6488601746317214,54.029010589014476,41.11525489768995,56.14578394293848,2,50.884379569784386
R1,17.28910429331171,0.7530612813071036,44.21917843641026,44.28184425960349,35.10958446503232,1,51.617531282611
R2,16.259708683531386,0.38343509010896426,38.62552401465652,45.75346746451434,39.33721861116169,0,53.933370490548
R3,31.093561802559194,0.5991918648835629,41.88462700727827,44.32110467809619,63.383783396543045,1,97.65207550369603
R4,27.668736365523046,0.19431975892784104,54.478719407892534,53.57908509831492,52.523047709254584,2,67.54163393127233
R1,30.3944924571191,0.34322887427122195,30.495820038057268,57.65284757936459,56.52682511100639,1,96.06587372647978
R2,25.80557692195765,0.38878857422310464,53.00990729504483,41.323305382208716,57.022228024966175,2,80.60852980267086
R3,24.4576477021687,0.9698111570858339,46.184260371281496,67.32587397531755,46.46063131253342,0,53.37433841784009
R4,16.150999456161884,0.3948652896213698,35.96273810043393,52.61502662913924,41.701026718217804,0,75.75252315524487
R1,24.530547827616306,0.4712746117010532,57.31022564201039,53.17476391415164,36.815834674626245,2,50.04899876631201
R2,15.647856511669858,0.10808816012852762,51.34402495617889,51.79115874429873,48.120746768760625,1,79.0653121362493
R3,18.3095536329582,0.20014685000773802,39.86685835100468,42.40556528443236,40.94800749498916,0,77.60600903640119
R4,26.759678225116602,0.2390848036720411,37.70071424344182,56.63008629344646,53.291670077889336,1,48.624872761251
R1,15.015445042704833,0.18923985022120804,45.581558054937155,50.54542801941849,68.20418960753331,1,47.45715719794288
R2,33.8554622003955,0.7752385888127142,42.53341509224384,50.67887553613018,45.32371632834603,0,72.11898333751631
R3,23.943627630935108,0.8366681091743451,31.466194331769437,54.328858861594554,50.61674110038359,2,61.002887156384645
R4,25.7412414456315,0.5722704778387061,43.4196836857426,67.91952649292128,39.819234015636525,0,69.60104742523686
R1,30.17996697113134,0.11246985746494531,52.9607480643441,53.213238494746165,34.73913132873876,1,88.38197352012276
R2,32.48610715733753,0.6315947029001819,56.79051359343013,45.019345144153846,48.15015108886979,1,95.68751918590888
R3,26.06472883629918,0.12724835323108263,44.30438753535411,44.10962345948812,33.961450197926666,2,53.43215892476458
R4,25.489707596112027,0.29394826475940183,38.72790651934998,61.098745325568316,52.899595840329084,2,66.22468334379583
R1,22.002476913033867,0.5156480849612768,58.80312465594696,49.57032571704222,39.57935818653677,1,63.21003974228293
R2,22.196146443295433,0.22838590325019803,31.902926642671794,68.90368869310362,68.10878228614972,2,77.76237579847545
R3,28.495155281808415,0.8980805797088178,52.10675490433219,66.01702228763145,30.960258968412774,1,73.68842549234753
R4,18.53076633472789,0.07288906271422568,47.91214739117667,46.304531988815015,42.68191410645621,2,87.00027230487689
R1,30.14536095817477,0.24936500830600883,40.62023507028873,57.654726854575046,57.374269472609996,2,59.96080234195034
R2,15.147044573021049,0.9574685805704156,39.93527468966331,56.47115787236013,53.48101693852289,0,55.74161619607704
R3,33.11540300504444,0.5766391053366346,38.14020918024034,60.09801194427844,62.136859674138165,0,60.24516609572838
R4,29.86988704919235,0.5796397901524449,51.1014276192726,69.5566267341855,30.39786991543451,1,91.91215527847258
R1,20.146108733772724,0.8505976878285632,54.15831574408852,43.383985561179,36.54095027844531,1,52.00752214461224
R2,28.17733430944488,0.3161352690907244,35.68420827418635,53.786101004004756,35.10713006984576,0,60.0761277401059
R3,15.071944059993799,0.24882682658950905,31.79124779751399,56.60153035101091,67.8947208783118,2,76.96111924027483
R4,25.501037957309087,0.8382248631355789,31.512042663841637,64.31994457450774,53.370084969985385,1,57.78476081700419
R1,22.116298365945653,0.5822814869658267,39.44636561691351,56.28402411565816,38.0426971475201,2,92.09384259717834
R2,32.504469229497474,0.4069343548306168,59.84958625736356,65.47908163979326,63.68630373412867,1,71.7712806112705
R3,23.75870621530837,0.5841741474241346,58.450697394418036,50.69202150207998,37.61024280691837,1,85.14955010954483
R4,16.924421045908595,0.15682589124179647,39.25178190560079,69.37479638872777,64.29728058821443,0,97.1284575663997
